"ts","open","high","low","close","volume"
"1746413400000","94327.96","94375","94324.94","94325.43","0.386437"
"1746413700000","94325.43","94352.51","94225","94253.34","0.241795"
"1746414000000","94253.34","94299.77","94189.73","94250.15","1.072639"
"1746414300000","94250.15","94250.51","94102.64","94127.54","0.717"
"1746414600000","94127.54","94202.99","94114.8","94177.43","1.094282"
"1746414900000","94177.43","94215.55","94099.48","94115.41","0.891659"
"1746415200000","94115.41","94227.74","94115.14","94164.99","1.075759"
"1746415500000","94164.99","94164.99","94061.36","94061.5","0.592901"
"1746415800000","94061.5","94152.55","94050.01","94152.09","0.386869"
"1746416100000","94152.09","94152.84","94089.82","94127.58","0.724916"
"1746416400000","94127.58","94165.26","94089.55","94165.23","0.841568"
"1746416700000","94165.23","94177.96","94090.11","94125.51","0.375067"
"1746417000000","94125.51","94125.51","94065.12","94089.71","0.289902"
"1746417300000","94089.71","94103.25","94054.72","94054.87","0.51991"
"1746417600000","94054.87","94127.84","94054.8","94127.67","0.600983"
"1746417900000","94127.67","94195.88","94089.95","94090.12","0.501784"
"1746418200000","94090.12","94128.06","94037.58","94127.95","0.543755"
"1746418500000","94127.95","94267.1","94127.89","94249.98","0.468979"
"1746418800000","94249.98","94302.48","94249.71","94290.51","0.863261"
"1746419100000","94290.51","94323","94225","94303.75","0.546781"
"1746419400000","94303.75","94361.25","94302.7","94340.56","0.460241"
"1746419700000","94340.56","94419.31","94327.95","94365.55","0.6178"
"1746420000000","94365.55","94471.15","94365.41","94432.3","0.665744"
"1746420300000","94432.3","94453.35","94375","94403.3","0.592203"
"1746420600000","94403.3","94441.41","94399.77","94431.96","0.576007"
"1746420900000","94431.96","94446.29","94378.1","94415.91","0.515073"
"1746421200000","94415.91","94416.01","94361.3","94378.24","0.352167"
"1746421500000","94378.24","94477.63","94378.1","94477.63","0.410102"
"1746421800000","94477.63","94477.63","94265.03","94290.53","0.716082"
"1746422100000","94290.53","94328.58","94277.84","94328.45","0.342196"
"1746422400000","94328.45","94408.99","94328.36","94408.83","0.338513"
"1746422700000","94408.83","94425","94403.17","94415.51","0.661676"
"1746423000000","94415.51","94453.65","94390.1","94415.62","0.883273"
"1746423300000","94415.62","94514.3","94415.52","94491.1","0.737108"
"1746423600000","94491.1","94539.86","94491.02","94539.65","0.309897"
"1746423900000","94539.65","94585.33","94479.3","94479.3","1.582694"
"1746424200000","94479.3","94650","94479.3","94578.94","0.490748"
"1746424500000","94578.94","94753.05","94578.94","94717.58","0.824497"
"1746424800000","94717.58","94800","94677.25","94692.32","1.202196"
"1746425100000","94692.32","94692.32","94637.87","94641.79","0.886016"
"1746425400000","94641.79","94654.9","94627.4","94641.89","0.592454"
"1746425700000","94641.89","94702.58","94600","94679.85","1.163373"
"1746426000000","94679.85","94704.63","94641.61","94641.61","0.307598"
"1746426300000","94641.61","94679.25","94578.95","94579.37","0.314093"
"1746426600000","94579.37","94654.42","94578.96","94649.45","0.424122"
"1746426900000","94649.45","94717.26","94627.38","94705.19","0.741795"
"1746427200000","94705.19","94755.02","94691.98","94704.8","0.890342"
"1746427500000","94704.8","94705.41","94677.19","94691.71","0.596749"
"1746427800000","94691.71","94752.4","94654.24","94717.22","0.859391"
"1746428100000","94717.22","94799.99","94716.98","94755.98","0.456385"
"1746428400000","94755.98","94802.53","94673.36","94678.79","0.414264"
"1746428700000","94678.79","94679.04","94616.55","94616.74","0.503726"
"1746429000000","94616.74","94629.21","94574.94","94616.9","0.833768"
"1746429300000","94616.9","94641.98","94567.57","94616.86","0.668486"
"1746429600000","94616.86","94629.31","94592.05","94617.89","0.474444"
"1746429900000","94617.89","94617.97","94548.8","94578.77","0.729198"
"1746430200000","94578.77","94617.39","94578.68","94579.22","0.632188"
"1746430500000","94579.22","94715.42","94578.9","94629.4","0.634245"
"1746430800000","94629.4","94671.07","94628.99","94670.94","0.786483"
"1746431100000","94670.94","94786.9","94655.07","94704.68","0.902589"
"1746431400000","94704.68","94793.08","94692.1","94749.98","1.437336"
"1746431700000","94749.98","94755.17","94727.07","94754.45","1.378322"
"1746432000000","94754.45","94768.28","94691.49","94754.31","1.975962"
"1746432300000","94754.31","94792.32","94676.22","94676.35","1.069504"
"1746432600000","94676.35","94703.17","94610","94703.17","0.748862"
"1746432900000","94703.17","94708.93","94691.34","94692.23","0.620402"
"1746433200000","94692.23","94704.68","94629.03","94630.1","1.88119"
"1746433500000","94630.1","94630.26","94592.7","94617.07","0.370986"
"1746433800000","94617.07","94618.1","94541.2","94618.01","0.650666"
"1746434100000","94618.01","94667.93","94578.94","94579.26","1.022133"
"1746434400000","94579.26","94610.98","94566.04","94566.04","0.217365"
"1746434700000","94566.04","94590.55","94565.93","94578.65","0.363247"
"1746435000000","94578.65","94578.92","94509.25","94540.33","0.457254"
"1746435300000","94540.33","94543.62","94505.87","94543.08","0.459249"
"1746435600000","94543.08","94567.73","94542.88","94566.25","0.19"
"1746435900000","94566.25","94598.52","94441.91","94544.15","0.631374"
"1746436200000","94544.15","94544.18","94479.03","94515.42","0.714938"
"1746436500000","94515.42","94530","94478.35","94528.65","0.419028"
"1746436800000","94528.65","94593.24","94528.03","94581.25","0.297092"
"1746437100000","94581.25","94617.95","94580.92","94607.49","0.255649"
"1746437400000","94607.49","94621.22","94597.8","94600.96","0.252769"
"1746437700000","94600.96","94609.94","94596.47","94609.73","1.019303"
"1746438000000","94609.73","94609.82","94566.94","94595.41","0.447265"
"1746438300000","94595.41","94609.44","94578.94","94609.33","1.227386"
"1746438600000","94609.33","94614.35","94582.77","94614.12","0.527099"
"1746438900000","94614.12","94614.8","94541.24","94541.25","0.333871"
"1746439200000","94541.25","94567.74","94471.99","94478.57","0.672017"
"1746439500000","94478.57","94478.66","94405.56","94428.38","0.939705"
"1746439800000","94428.38","94467.74","94397.06","94427.97","0.374417"
"1746440100000","94427.97","94472.48","94375","94415.7","0.502649"
"1746440400000","94415.7","94428.59","94325.57","94401.06","0.647907"
"1746440700000","94401.06","94415.71","94365.56","94378.21","0.390565"
"1746441000000","94378.21","94448.71","94342.75","94390.52","0.419635"
"1746441300000","94390.52","94391.15","94132.05","94214.82","1.411799"
"1746441600000","94214.82","94250","94200","94200","0.61582"
"1746441900000","94200","94227.73","94065.15","94090.13","0.73871"
"1746442200000","94090.13","94115.13","94077.63","94104.26","0.582528"
"1746442500000","94104.26","94152.52","94104.22","94120.43","0.631542"
"1746442800000","94120.43","94210.22","94120.43","94152.33","0.803396"
"1746443100000","94152.33","94249.44","94152.21","94190.22","0.628805"
"1746443400000","94190.22","94250","94144.3","94227.9","0.457325"
"1746443700000","94227.9","94281.74","94213.29","94252.72","0.513883"
"1746444000000","94252.72","94252.88","94152.97","94176.66","0.868133"
"1746444300000","94176.66","94176.77","94015.15","94039.65","1.182934"
"1746444600000","94039.65","94052.8","93940.07","93976.79","1.59296"
"1746444900000","93976.79","93980","93908.5","93908.61","1.43395"
"1746445200000","93908.61","93952.54","93902.98","93952.23","0.975974"
"1746445500000","93952.23","94027.63","93907.55","94027.63","1.256823"
"1746445800000","94027.63","94121.76","94002.66","94090.55","0.445495"
"1746446100000","94090.55","94151.61","94052.47","94065.06","0.326213"
"1746446400000","94065.06","94077.61","93943.24","93952.34","0.738947"
"1746446700000","93952.34","94151.46","93952.19","94127.64","0.743692"
"1746447000000","94127.64","94202.89","94127.64","94190.2","0.571427"
"1746447300000","94190.2","94275.2","94175.22","94215.26","0.591759"
"1746447600000","94215.26","94264.93","94185.05","94227.75","0.806138"
"1746447900000","94227.75","94350","94227.75","94315.44","0.414871"
"1746448200000","94315.44","94337.38","94252.97","94271","0.564633"
"1746448500000","94271","94328.04","94270.54","94327.91","0.77316"
"1746448800000","94327.91","94342.52","94302.98","94321.32","0.353211"
"1746449100000","94321.32","94322.05","94271.66","94314.81","0.408287"
"1746449400000","94314.81","94350","94261.31","94277.89","0.622327"
"1746449700000","94277.89","94327.97","94277.33","94327.97","0.273369"
"1746450000000","94327.97","94400","94293.7","94373.29","1.841255"
"1746450300000","94373.29","94397.15","94240.26","94263.7","1.170615"
"1746450600000","94263.7","94302.05","94215.13","94227.87","0.767936"
"1746450900000","94227.87","94306.19","94087.39","94306.06","0.98752"
"1746451200000","94306.06","94340.7","94289.91","94315.75","0.913353"
"1746451500000","94315.75","94315.82","94152.89","94177.48","0.704912"
"1746451800000","94177.48","94190.31","93949.24","94090.32","2.285699"
"1746452100000","94090.32","94240.26","93858.65","93902.33","1.595083"
"1746452400000","93902.33","93927.83","93750","93915.07","1.41774"
"1746452700000","93915.07","93995.84","93761.47","93815.08","1.522921"
"1746453000000","93815.08","93840.42","93670.74","93777.87","0.961298"
"1746453300000","93777.87","94203.03","93777.75","94203","2.068749"
"1746453600000","94203","94537.78","94202.9","94320.39","4.041458"
"1746453900000","94320.39","94337.54","94150","94219.9","1.479096"
"1746454200000","94219.9","94220.32","94027.64","94039.44","1.237196"
"1746454500000","94039.44","94101.74","93960.3","94077.64","1.57287"
"1746454800000","94077.64","94162.01","93778.44","93888.16","1.183022"
"1746455100000","93888.16","93992.4","93815.5","93915.41","0.676661"
"1746455400000","93915.41","93927.85","93765.66","93765.66","0.840586"
"1746455700000","93765.66","94007.48","93725.45","93990.23","0.663691"
"1746456000000","93990.23","94124.43","93990.19","94077.74","0.767001"
"1746456300000","94077.74","94195.14","94077.63","94125.12","0.418433"
"1746456600000","94125.12","94215.22","93889.54","93913.44","0.926913"
"1746456900000","93913.44","93960.47","93877.43","93889.95","0.440643"
"1746457200000","93889.95","93900.08","93753.21","93778.1","0.583357"
"1746457500000","93778.1","93831.5","93666.04","93666.08","1.161849"
"1746457800000","93666.08","93739.53","93519.69","93703.4","1.508235"
"1746458100000","93703.4","93849.42","93641.16","93840.05","0.627738"
"1746458400000","93840.05","93988.41","93839.95","93902.72","0.436045"
"1746458700000","93902.72","93902.78","93815.5","93852.92","0.622109"
"1746459000000","93852.92","93931.84","93803.04","93815.36","0.818858"
"1746459300000","93815.36","93899.8","93800","93815.26","0.420055"
"1746459600000","93815.26","93877.31","93700","93740.74","0.474984"
"1746459900000","93740.74","93766.01","93616.14","93616.34","0.724517"
"1746460200000","93616.34","93778.11","93616.18","93777.81","0.772382"
"1746460500000","93777.81","93777.81","93694.95","93765.67","0.666527"
"1746460800000","93765.67","93877.97","93765.67","93865.53","0.779013"
"1746461100000","93865.53","93903.16","93852.75","93890.36","0.573934"
"1746461400000","93890.36","94050","93890.16","93964.64","0.589323"
"1746461700000","93964.64","94152.64","93952.72","94152.08","0.572589"
"1746462000000","94152.08","94152.63","94049.84","94152.59","0.547679"
"1746462300000","94152.59","94245.84","94127.64","94165.52","0.657291"
"1746462600000","94165.52","94272.05","94164.8","94227.62","0.895384"
"1746462900000","94227.62","94271.83","94139.89","94152.51","0.467286"
"1746463200000","94152.51","94208.31","94119.2","94195.68","1.104626"
"1746463500000","94195.68","94284.76","94195.47","94227.48","0.795902"
"1746463800000","94227.48","94265.3","94106.41","94178.12","1.703988"
"1746464100000","94178.12","94237.72","94178.12","94227.5","0.725651"
"1746464400000","94227.5","94232.59","94130.89","94232.39","1.544928"
"1746464700000","94232.39","94232.48","94115.31","94140.14","1.702047"
"1746465000000","94140.14","94227.53","94057.69","94090.18","1.023442"
"1746465300000","94090.18","94150.27","94040.23","94150.17","1.094499"
"1746465600000","94150.17","94329","94146.75","94328.93","0.494976"
"1746465900000","94328.93","94378.21","94283.92","94327.95","0.47531"
"1746466200000","94327.95","94447.15","94318.59","94420.99","1.005814"
"1746466500000","94420.99","94571.91","94408.46","94520.91","1.092141"
"1746466800000","94520.91","94547.67","94408.21","94428.32","0.69722"
"1746467100000","94428.32","94453.38","94399.93","94432.32","0.591281"
"1746467400000","94432.32","94503.75","94403.09","94479.82","0.321698"
"1746467700000","94479.82","94503.76","94473.75","94474.5","0.240712"
"1746468000000","94474.5","94571.88","94434.06","94509.93","0.473636"
"1746468300000","94509.93","94623.01","94490.91","94604.12","0.970352"
"1746468600000","94604.12","94673.29","94578.7","94623.02","0.523821"
"1746468900000","94623.02","94676.24","94593.79","94629.18","0.455855"
"1746469200000","94629.18","94629.49","94557.95","94578.68","0.538192"
"1746469500000","94578.68","94590.89","94541.24","94590.59","0.994121"
"1746469800000","94590.59","94680.84","94565.92","94680.84","0.344358"
"1746470100000","94680.84","94840.57","94678.63","94749.81","0.952634"
"1746470400000","94749.81","94827.29","94742.24","94792.8","0.169715"
"1746470700000","94792.8","94866.18","94780.21","94830.95","0.37277"
"1746471000000","94830.95","94848.93","94664.01","94692.29","0.598566"
"1746471300000","94692.29","94752.02","94650.19","94692.25","0.221316"
"1746471600000","94692.25","94780.2","94603.88","94703.09","0.599473"
"1746471900000","94703.09","94834.34","94703.05","94780.29","0.236207"
"1746472200000","94780.29","94799.81","94754.16","94780.05","0.31299"
"1746472500000","94780.05","94848.94","94687.67","94704.68","0.655409"
"1746472800000","94704.68","94774.01","94672.72","94717.26","0.386885"
"1746473100000","94717.26","94720.23","94574.75","94591.46","0.591107"
"1746473400000","94591.46","94616.74","94500","94528.58","0.445685"
"1746473700000","94528.58","94591.95","94442.04","94499.87","0.518794"
"1746474000000","94499.87","94553.79","94399.9","94428.78","0.319236"
"1746474300000","94428.78","94453.35","94353.01","94424.38","0.777257"
"1746474600000","94424.38","94470.83","94415.07","94415.52","0.82906"
"1746474900000","94415.52","94415.59","94277.83","94315.44","0.512239"
"1746475200000","94315.44","94359.24","94269.69","94269.69","0.422634"
"1746475500000","94269.69","94290.34","94200.01","94252.32","0.372528"
"1746475800000","94252.32","94252.77","94178.47","94215.23","0.348518"
"1746476100000","94215.23","94283.91","94190.48","94252.58","0.131842"
"1746476400000","94252.58","94252.75","94165.17","94202.24","0.377115"
"1746476700000","94202.24","94223.22","94115.51","94177.67","0.39056"
"1746477000000","94177.67","94202.66","93923.62","93964.29","0.701217"
"1746477300000","93964.29","94077.62","93922.72","94077.41","0.747286"
"1746477600000","94077.41","94077.88","94020.23","94064.91","0.305427"
"1746477900000","94064.91","94142.85","94020.23","94127.44","0.217323"
"1746478200000","94127.44","94225.49","94127.19","94214.83","0.244522"
"1746478500000","94214.83","94246.25","94214.82","94227.74","0.360475"
"1746478800000","94227.74","94484.37","94227.74","94415.75","0.75625"
"1746479100000","94415.75","94500","94396.93","94454.21","0.230089"
"1746479400000","94454.21","94585.26","94453.36","94585.21","0.284599"
"1746479700000","94585.21","94585.21","94541.24","94541.24","0.225462"
"1746480000000","94541.24","94628.02","94540.78","94622.82","0.377871"
"1746480300000","94622.82","94650","94578.96","94638.8","0.475825"
"1746480600000","94638.8","94638.8","94354.76","94453.25","0.464866"
"1746480900000","94453.25","94550.74","94423.26","94550.3","0.146311"
"1746481200000","94550.3","94566.69","94477.8","94541.14","0.45558"
"1746481500000","94541.14","94663.55","94477.8","94641.9","0.175164"
"1746481800000","94641.9","94796.94","94641.9","94780.44","0.502018"
"1746482100000","94780.44","94792.42","94650.01","94698.4","0.291037"
"1746482400000","94698.4","94848.94","94698.32","94754.88","1.073088"
"1746482700000","94754.88","94811.34","94741.6","94802.76","0.243725"
"1746483000000","94802.76","94830.58","94735.86","94830.42","0.429809"
"1746483300000","94830.42","94952.79","94788.07","94952.54","0.619993"
"1746483600000","94952.54","94952.79","94848.95","94855.84","0.378205"
"1746483900000","94855.84","94886.85","94827.73","94868.38","0.288367"
"1746484200000","94868.38","94952.79","94868.31","94918.9","0.627675"
"1746484500000","94918.9","95116.25","94918.8","95108.15","0.884743"
"1746484800000","95108.15","95172.24","95070.29","95133.47","0.808994"
"1746485100000","95133.47","95133.47","94969.09","95006.82","0.747074"
"1746485400000","95006.82","95032.74","94977.79","95032.62","0.2348"
"1746485700000","95032.62","95033.05","94994.37","95007.04","0.301879"
"1746486000000","95007.04","95095.68","94994.54","95005.57","0.55629"
"1746486300000","95005.57","95018.14","94919.76","94981.83","0.480882"
"1746486600000","94981.83","95042.05","94956.51","94994.47","0.39841"
"1746486900000","94994.47","95003.17","94956.52","94981.9","0.243726"
"1746487200000","94981.9","95070.57","94981.48","95032.36","0.945928"
"1746487500000","95032.36","95032.52","94800","94852.69","0.793815"
"1746487800000","94852.69","94880.43","94761.64","94830.56","0.641872"
"1746488100000","94830.56","94868.39","94827.79","94836.29","0.237832"
"1746488400000","94836.29","94842.36","94776.71","94792.81","0.214909"
"1746488700000","94792.81","94805.39","94742.34","94776.8","0.315244"
"1746489000000","94776.8","94776.9","94650","94704.7","0.377796"
"1746489300000","94704.7","94742.41","94704.22","94717.19","0.343412"
"1746639600000","96662.35","96662.44","96565.56","96597.91","2.040033"
"1746639900000","96597.91","96776.61","96597.7","96700.82","1.632603"
"1746640200000","96700.82","96750","96346.8","96434.89","6.48933"
"1746640500000","96434.89","96434.97","96250","96380.36","5.584232"
"1746640800000","96380.36","96666.75","96238.28","96636.79","13.797497"
"1746641100000","96636.79","96666.74","95935.25","96049.99","9.680279"
"1746641400000","96049.99","96214.09","95950","96213.95","10.958417"
"1746641700000","96213.95","96341.99","96149.81","96341.71","6.687589"
"1746642000000","96341.71","96488.52","96335.35","96431.89","2.238308"
"1746642300000","96431.89","96509.36","96431.49","96435.46","2.090033"
"1746642600000","96435.46","96893.54","96285.24","96810.02","10.131124"
"1746642900000","96810.02","96848.33","96623.4","96689","6.646797"
"1746643200000","96689","96760.23","96339.67","96405.98","6.415836"
"1746643500000","96405.98","96489.21","96137.2","96188.3","5.382247"
"1746643800000","96188.3","96299.55","95980","96209.76","4.513851"
"1746644100000","96209.76","96609.06","96209.69","96589.32","4.602494"
"1746644400000","96589.32","96609.05","96405.72","96431.49","5.123716"
"1746644700000","96431.49","96562.46","96340.51","96495.4","5.128907"
"1746645000000","96495.4","96510.38","96390.24","96400.15","3.934156"
"1746645300000","96400.15","96470","96251.9","96395.27","2.853393"
"1746645600000","96395.27","96410.24","96249.88","96265.4","2.008314"
"1746645900000","96265.4","96277.79","96015.06","96035.2","3.579907"
"1746646200000","96035.2","96047.88","95833.66","95850.05","6.289291"
"1746646500000","95850.05","96050","95831.81","96050","6.302267"
"1746646800000","96050","96604.74","96009.51","96469.93","8.608245"
"1746647100000","96469.93","96543.76","96243.06","96264.89","5.001397"
"1746647400000","96264.89","96277.94","96100","96150.04","4.971691"
"1746647700000","96150.04","96290.42","96131.63","96214.05","2.090347"
"1746648000000","96214.05","96277.91","96137.27","96252.31","3.192665"
"1746648300000","96252.31","96341.83","96252.03","96290.13","2.173839"
"1746648600000","96290.13","96406.89","96289.98","96392.96","1.38572"
"1746648900000","96392.96","96444.3","96277.7","96277.7","1.427099"
"1746649200000","96277.7","96329.2","96151.78","96278.17","0.667378"
"1746649500000","96278.17","96357.1","96248.66","96315.81","0.961167"
"1746649800000","96315.81","96441.01","96303.45","96355.09","1.417611"
"1746650100000","96355.09","96489.8","96349.86","96400","1.280574"
"1746650400000","96400","96479.31","96300","96479.11","1.741493"
"1746650700000","96479.11","96609.05","96431.82","96609.05","2.242347"
"1746651000000","96609.05","96646.92","96585.9","96600.21","2.287178"
"1746651300000","96600.21","96756.91","96600.02","96756.75","2.406619"
"1746651600000","96756.75","96769.29","96650.01","96726.58","1.664179"
"1746651900000","96726.58","96786.57","96681.82","96778.07","1.430356"
"1746652200000","96778.07","96839.27","96752.25","96816.61","1.682404"
"1746652500000","96816.61","96887.78","96789.54","96842.55","1.565617"
"1746652800000","96842.55","96915.04","96842.53","96915.04","1.209728"
"1746653100000","96915.04","97125","96892.57","97112.76","4.409459"
"1746653400000","97112.76","97250","96989.97","97125.65","5.611837"
"1746653700000","97125.65","97125.97","97000.01","97000.14","1.608925"
"1746654000000","97000.14","97229.12","97000.04","97216.44","1.570921"
"1746654300000","97216.44","97301.78","97216.44","97300.9","3.455647"
"1746654600000","97300.9","97301.7","97012.92","97099.71","2.382086"
"1746654900000","97099.71","97151.81","97074.77","97113.31","1.371618"
"1746655200000","97113.31","97264.07","97099.92","97216.1","4.991645"
"1746655500000","97216.1","97287.25","97177.61","97287","3.310498"
"1746655800000","97287","97378.49","97200","97215.9","2.315686"
"1746656100000","97215.9","97229.11","97073.35","97086.98","0.950982"
"1746656400000","97086.98","97124.08","97048.13","97087.04","1.649477"
"1746656700000","97087.04","97099.99","97049.69","97061.33","1.258886"
"1746657000000","97061.33","97200","97040.11","97177.5","1.988865"
"1746657300000","97177.5","97231.84","97164.36","97196.57","1.476202"
"1746657600000","97196.57","97236","97177.28","97235.71","0.936312"
"1746657900000","97235.71","97248.21","97165.24","97197","2.575981"
"1746658200000","97197","97293.58","97157.39","97293.28","1.575591"
"1746658500000","97293.28","97293.73","97203.09","97280.69","1.311615"
"1746658800000","97280.69","97361.31","97267.59","97345.6","2.29326"
"1746659100000","97345.6","97405.5","97313.42","97361.66","1.664855"
"1746659400000","97361.66","97397.19","97280.49","97358.03","2.191703"
"1746659700000","97358.03","97358.37","97250","97250.45","1.127818"
"1746660000000","97250.45","97300","97219.82","97242.59","1.284638"
"1746660300000","97242.59","97268.01","97216.07","97229.73","1.662352"
"1746660600000","97229.73","97267.89","97143.22","97177.37","1.683728"
"1746660900000","97177.37","97201.38","97114.87","97114.89","2.563331"
"1746661200000","97114.89","97138.73","97027.43","97060.99","1.932512"
"1746661500000","97060.99","97061.33","96992.98","97025.32","1.581978"
"1746661800000","97025.32","97063.21","97025.32","97036.8","1.140784"
"1746662100000","97036.8","97036.9","97022.5","97034.98","1.746032"
"1746662400000","97034.98","97084.61","97009.66","97048.23","2.412973"
"1746662700000","97048.23","97127.62","96981.46","97125.73","2.497132"
"1746663000000","97125.73","97125.8","97035.15","97061.59","1.25035"
"1746663300000","97061.59","97125.98","97060.9","97125.88","1.84769"
"1746663600000","97125.88","97146.22","97048.1","97086.9","1.252436"
"1746663900000","97086.9","97138.74","97061.21","97138.54","1.419324"
"1746664200000","97138.54","97151.56","97000","97035.54","2.144912"
"1746664500000","97035.54","97035.54","96904.66","96971.25","2.825641"
"1746664800000","96971.25","96971.76","96903.61","96930.59","1.275203"
"1746665100000","96930.59","97009.75","96906.68","97009.01","2.411332"
"1746665400000","97009.01","97177.59","96984.15","97164.86","2.480932"
"1746665700000","97164.86","97703.69","97164.64","97682.17","22.543562"
"1746666000000","97682.17","98299.85","97681.99","97929.27","31.639406"
"1746666300000","97929.27","98127.02","97900.01","97942.08","10.708934"
"1746666600000","97942.08","97955.24","97697.69","97800","5.0305"
"1746666900000","97800","97900","97523.76","97787.85","8.472996"
"1746667200000","97787.85","98059.41","97787.64","97981.26","6.851979"
"1746667500000","97981.26","98080.13","97935.17","97994.33","3.523148"
"1746667800000","97994.33","98072.26","97874.49","97963.48","4.252628"
"1746668100000","97963.48","98114.67","97943.24","97968.56","2.206969"
"1746668400000","97968.56","97968.87","97818.37","97838.78","3.165454"
"1746668700000","97838.78","97929.31","97738.62","97798.51","4.051218"
"1746669000000","97798.51","97877.29","97745.81","97760.29","4.023397"
"1746669300000","97760.29","97864.18","97734.14","97850.85","3.29474"
"1746669600000","97850.85","97999.99","97850.44","97954.46","5.920739"
"1746669900000","97954.46","98036.53","97900.01","97942.05","6.247216"
"1746670200000","97942.05","98059.4","97941.94","98059.19","4.312566"
"1746670500000","98059.19","98243.79","98037.33","98176.73","8.630496"
"1746670800000","98176.73","98308","98124.49","98307.96","6.041908"
"1746671100000","98307.96","98580","98294.2","98579.86","17.973577"
"1746671400000","98579.86","98740.12","98542.39","98581.94","15.460767"
"1746671700000","98581.94","98785.98","98546.62","98581.99","14.424768"
"1746672000000","98581.99","98657.43","98568.53","98608.22","5.266048"
"1746672300000","98608.22","98752.7","98608.18","98712.62","9.31861"
"1746672600000","98712.62","98765.84","98616.3","98647.65","4.421586"
"1746672900000","98647.65","98700","98576.38","98621.3","4.492599"
"1746673200000","98621.3","98669","98480.25","98581.94","6.601361"
"1746673500000","98581.94","98800","98581.84","98700.36","6.443696"
"1746673800000","98700.36","98812.67","98651.79","98713.11","4.513643"
"1746674100000","98713.11","98799.99","98651.5","98713.06","5.209007"
"1746674400000","98713.06","98770.39","98700","98761.94","4.168848"
"1746674700000","98761.94","98785.95","98712.9","98739.17","4.837852"
"1746675000000","98739.17","98752.82","98625","98673.76","3.52829"
"1746675300000","98673.76","98785.2","98650","98725.97","3.900395"
"1746675600000","98725.97","99027.47","98712.81","99009.69","11.898449"
"1746675900000","99009.69","99192","98817.66","98934.85","14.3138"
"1746676200000","98934.85","98999.99","98884.38","98962.25","4.982837"
"1746676500000","98962.25","99149.54","98949.23","99094.08","10.77102"
"1746676800000","99094.08","99344.79","99091.82","99236.38","13.796458"
"1746677100000","99236.38","99329.16","99200.01","99225.42","13.788335"
"1746677400000","99225.42","99238.85","99146.76","99199.99","8.539114"
"1746677700000","99199.99","99382.99","99199.91","99370.29","6.923287"
"1746678000000","99370.29","99382.99","99265.4","99289.96","4.741831"
"1746678300000","99289.96","99350","99249.41","99349.94","5.650484"
"1746678600000","99349.94","99382.84","99218.76","99219.88","4.673372"
"1746678900000","99219.88","99281.91","99186.23","99240.92","4.383172"
"1746679200000","99240.92","99252.85","99146.76","99159.63","5.682261"
"1746679500000","99159.63","99186.41","99047.11","99069.9","8.601147"
"1746679800000","99069.9","99089.99","98960.29","98980.43","8.17282"
"1746680100000","98980.43","99050","98949.33","98962.04","8.170146"
"1746680400000","98962.04","99060.07","98950.02","99060.02","8.686103"
"1746680700000","99060.02","99131.3","99000","99014.91","8.325356"
"1746681000000","99014.91","99028.27","98924.33","98949.53","6.822862"
"1746681300000","98949.53","98956.14","98861.8","98870.38","16.55633"
"1746681600000","98870.38","98909.92","98843.75","98856.99","8.062477"
"1746681900000","98856.99","98999.99","98804.43","98936.16","11.826148"
"1746682200000","98936.16","98999.99","98899.79","98936.21","6.968793"
"1746682500000","98936.21","98948.93","98850","98909.64","4.508745"
"1746682800000","98909.64","98910.18","98817.13","98896.69","7.45992"
"1746683100000","98896.69","98900.76","98831.11","98870.53","2.255853"
"1746683400000","98870.53","98871.18","98703.8","98809.56","3.996825"
"1746683700000","98809.56","98809.76","98752.04","98752.08","2.972061"
"1746684000000","98752.08","98800","98700.01","98758.96","3.98373"
"1746684300000","98758.96","98829.4","98750.19","98829.04","4.572998"
"1746684600000","98829.04","98849.33","98785.5","98848.38","4.182173"
"1746684900000","98848.38","98849.35","98830.91","98831.65","2.929245"
"1746685200000","98831.65","98900","98806.95","98844.22","2.716413"
"1746685500000","98844.22","98844.64","98806.95","98831.53","1.755555"
"1746685800000","98831.53","98856.43","98800","98855.23","1.82849"
"1746686100000","98855.23","98879.94","98854.65","98859.04","2.875964"
"1746686400000","98859.04","98883.9","98844.16","98883.82","3.228961"
"1746686700000","98883.82","98934.78","98870.03","98896.51","3.407561"
"1746687000000","98896.51","98950.21","98895.96","98950.21","2.174268"
"1746687300000","98950.21","98989.37","98936.16","98989.19","2.398286"
"1746687600000","98989.19","99071.33","98984.77","99041.2","4.599006"
"1746687900000","99041.2","99143.54","99034.78","99133.59","2.324369"
"1746688200000","99133.59","99146.47","99093.89","99120.48","3.173087"
"1746688500000","99120.48","99153.91","99077.31","99133.82","2.085143"
"1746688800000","99133.82","99284.95","99133.74","99235.1","3.754386"
"1746689100000","99235.1","99300","99150","99278.6","4.020805"
"1746689400000","99278.6","99369.94","99200.01","99304.95","7.880127"
"1746689700000","99304.95","99341.5","99200.01","99252.52","6.922072"
"1746690000000","99252.52","99350","99234.36","99334.58","4.957833"
"1746690300000","99334.58","99361.67","99250","99313.63","5.312379"
"1746690600000","99313.63","99344.78","99169.66","99238.46","2.999162"
"1746690900000","99238.46","99268.05","99157.45","99239.23","5.994244"
"1746691200000","99239.23","99364.57","99200","99364.49","6.385305"
"1746691500000","99364.49","99600","99334.78","99459.69","15.937385"
"1746691800000","99459.69","99466.48","99397.36","99424.32","4.708349"
