side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps
SHORT,2022-01-27 05:10:00+00:00,2022-01-27 05:15:00+00:00,2022-01-27 05:45:00+00:00,87.52249199000201,88.74268492014656,88.70720203933082,86.3727979406692,85.20559589133839,153.56679828603578,-187.38112157355488,-194.13887223432948,5.413695773482639,0.0,0.0,-1.0299506877955813,STOP,False,1.3440548872919822,0.5,,1.0
LONG,2022-01-28 17:30:00+00:00,2022-01-28 17:35:00+00:00,2022-01-28 17:50:00+00:00,91.308258010002,90.3368059590765,90.37295514113295,92.20704487886705,93.1240897477341,189.1066853859075,-183.70807736186438,-192.30483675670837,6.8700591927807135,0.0,0.0,-1.0386497072335068,STOP,False,1.7267002020632718,0.25,,1.0
LONG,2022-01-28 18:00:00+00:00,2022-01-28 18:05:00+00:00,2022-01-28 19:10:00+00:00,91.01820001000199,90.98179272999799,89.78727486523495,92.21272515476504,93.42545029953008,138.2425120173309,79.4131754799514,72.46048537160188,6.323560877915592,81.92969240168699,2.5492887986963804,0.4666801215036548,STOP,True,0.6291292304339264,1.0833333333333333,92.20350388224956,1.0
LONG,2022-01-28 20:20:00+00:00,2022-01-28 20:30:00+00:00,2022-01-28 22:25:00+00:00,91.538304010002,91.50168868839799,90.55147371035655,92.48852630964343,93.45705260928688,175.34266753785502,79.28628305915265,70.42611279926003,8.057641739542381,82.49639714055384,3.243112640257198,0.45821359849378174,STOP,True,0.8025285203502441,1.9166666666666667,92.47927745701247,1.0
LONG,2022-01-28 23:00:00+00:00,2022-01-28 23:05:00+00:00,2022-01-29 00:00:00+00:00,90.87817201000199,90.84182074119799,90.04996740686897,91.67003261313101,92.48006521626203,212.259071646548,79.2089651610524,68.56716595325295,9.677313386610535,83.06690844580773,3.891170048133988,0.4505784731456306,STOP,True,0.9644858211889163,0.9166666666666666,91.6608656098697,1.0
LONG,2022-01-29 09:20:00+00:00,2022-01-29 09:25:00+00:00,2022-01-29 11:10:00+00:00,96.25924801000198,96.22074431079798,94.99960625627939,97.48039376372058,98.72078751744118,140.27302443335057,82.26269542160752,74.80283352398132,6.784733105224046,84.96321059121605,2.734500453845079,0.4655665039968703,STOP,True,0.6751287924021481,1.75,97.47064572434421,1.0
LONG,2022-01-29 22:30:00+00:00,2022-01-29 22:35:00+00:00,2022-01-29 23:00:00+00:00,95.789154010002,95.1239283117314,95.161993108975,96.37800691102498,96.98601381204998,289.8616249770158,-192.82340187718304,-206.66763711506403,11.067675254229687,0.0,0.0,-1.060693830213682,STOP,False,2.776559983651281,0.4166666666666667,,1.0
SHORT,2022-01-30 15:50:00+00:00,2022-01-30 16:00:00+00:00,2022-01-30 16:05:00+00:00,94.841027990002,95.49693571079408,95.45875220991012,94.2612477700899,93.66249555017978,283.98698753955273,-186.26925773167466,-199.77332050023853,10.810700985160363,0.0,0.0,-1.0618131840283678,STOP,False,2.6933617834035073,0.08333333333333333,,1.0
LONG,2022-02-01 07:00:00+00:00,2022-02-01 07:05:00+00:00,2022-02-01 08:40:00+00:00,105.32106001000199,106.77169920150551,104.55881129537526,106.04118872462472,106.78237743924944,221.32641304845407,239.050651315023,223.80331497468842,14.081819718810841,78.5182668735305,4.693473792844356,1.4169678123443212,TP2,True,1.165516621523736,1.5833333333333333,106.77169920150551,1.0
LONG,2022-02-01 10:20:00+00:00,2022-02-01 10:25:00+00:00,2022-02-01 14:00:00+00:00,105.40107601000199,108.62421023832908,103.75246314214816,107.00753687785182,108.63507374570365,104.918507483341,252.79560106693847,245.50644249814175,6.736232389691327,83.71238473966392,2.245189670317383,1.4614996754096685,TP2,True,0.5529261791053794,3.5833333333333335,108.62421023832908,1.0
LONG,2022-02-01 15:20:00+00:00,2022-02-01 15:25:00+00:00,2022-02-01 16:30:00+00:00,107.921580010002,111.75426921749172,105.96727713396604,109.83272288603396,111.76544576206793,92.16216899630662,264.1758904855695,257.6051336474756,6.073442493332367,87.56141526007535,2.0242819451500766,1.466724754266691,TP2,True,0.49731434476151154,1.0833333333333333,111.75426921749172,1.0
LONG,2022-02-01 17:50:00+00:00,2022-02-01 17:55:00+00:00,2022-02-01 18:50:00+00:00,111.34226401000198,111.29772710439798,110.11876460117553,112.52123541882445,113.7224708276489,154.7174558526966,86.88796012106883,77.37789037426901,8.648740155974474,90.33327848437051,3.4814516746951023,0.45900405491568697,STOP,True,0.8613295908253386,0.9166666666666666,112.50998329528257,1.0
LONG,2022-02-02 09:00:00+00:00,2022-02-02 09:05:00+00:00,2022-02-02 12:45:00+00:00,109.62192001000199,111.6451358023262,108.57184929876526,110.62815072123472,111.65630143246945,183.02124483164582,276.214170023013,263.0626431853111,12.148369824648606,91.06843358590237,4.049055425647494,1.4372287771601095,TP2,True,1.0031570130532834,3.6666666666666665,111.6451358023262,1.0
SHORT,2022-02-02 17:15:00+00:00,2022-02-02 17:30:00+00:00,2022-02-02 18:35:00+00:00,105.42890999000201,106.67434808457527,106.6316954064127,104.26830457358732,103.08660915717462,165.91864503924586,-206.64140113185536,-215.4290403588346,7.038377037628669,0.0,0.0,-1.0354615857330984,STOP,False,1.7492621893505744,1.0833333333333333,,1.0
SHORT,2022-02-02 22:50:00+00:00,2022-02-02 22:55:00+00:00,2022-02-03 09:55:00+00:00,101.299735990002,95.88844293537221,104.04057246006639,98.59942751993361,95.87885504986723,69.69210826605546,282.313725736299,277.83778631743377,4.122949810468313,93.7515150249922,1.374457827577614,1.4779688008449288,TP2,True,0.35298960839690274,11.0,95.88844293537221,1.0
LONG,2022-02-04 00:40:00+00:00,2022-02-04 00:45:00+00:00,2022-02-04 02:40:00+00:00,100.970190010002,102.76847654025187,100.03562280715327,101.86437721284672,102.77875441569344,216.47254995291036,290.3207852678767,275.9974285283178,13.230493014524157,95.68094989329651,4.4097272800963205,1.4350424919669846,TP2,True,1.0928637250347504,1.9166666666666667,102.76847654025187,1.0
LONG,2022-02-04 04:35:00+00:00,2022-02-04 04:40:00+00:00,2022-02-04 05:10:00+00:00,102.260448010002,103.5136205972049,101.5980135177478,102.88198650225218,103.52397299450436,321.2177982926816,299.44290642899716,277.9720098909981,19.828502739889245,98.17223675796582,6.608844087142401,1.4072507565679704,TP2,True,1.642393798109804,0.5,103.5136205972049,1.0
SHORT,2022-02-05 12:30:00+00:00,2022-02-05 12:35:00+00:00,2022-02-05 13:35:00+00:00,114.837027990002,114.882962801198,115.46349605347689,114.25650392652312,113.65300786304624,355.5228622959161,92.99831059652571,70.58218911961092,20.37476203248672,101.16374837423888,8.124972278362653,0.4175500974370009,STOP,True,2.041359444428087,1.0,114.26792957691578,1.0
SHORT,2022-02-05 18:15:00+00:00,2022-02-05 18:20:00+00:00,2022-02-05 19:50:00+00:00,113.547285990002,113.59270490439799,115.00073812064734,112.13926185935266,110.70852372870532,151.4421884088408,102.32882718222767,92.91272933406397,8.556305374253187,105.76799707786932,3.396862696810935,0.46489019540925014,STOP,True,0.8597924739105205,1.5,112.15047578553859,1.0
LONG,2022-02-06 11:35:00+00:00,2022-02-06 11:40:00+00:00,2022-02-06 11:45:00+00:00,114.82296001000199,114.11511141496733,114.16077572525744,115.43922429474254,116.0784485794851,343.3247150702621,-243.0219172031606,-262.68409283419896,15.72001962814258,0.0,0.0,-1.0689601238539244,STOP,False,3.9421560028958034,0.08333333333333333,,1.0
LONG,2022-02-06 23:05:00+00:00,2022-02-06 23:10:00+00:00,2022-02-07 00:10:00+00:00,113.802756010002,113.757234907598,112.2196139657292,115.3403860542708,116.9007720985416,135.59527362927642,100.37947956804663,91.85159681906768,7.756326956931858,103.46570273623468,3.1276094492828945,0.46760646292463576,STOP,True,0.7715557920471001,1.0,115.32885201566536,1.0
LONG,2022-02-08 06:50:00+00:00,2022-02-08 06:55:00+00:00,2022-02-08 08:05:00+00:00,118.143624010002,116.52881333906878,116.57544351647536,119.66455650352464,121.20911299704927,138.76897442298463,-224.0856206926952,-232.23813833779798,6.513050691254534,0.0,0.0,-1.0297352107101643,STOP,False,1.6394669538482682,1.1666666666666667,,1.0
SHORT,2022-02-10 13:20:00+00:00,2022-02-10 13:25:00+00:00,2022-02-10 13:30:00+00:00,113.317331990002,111.83803831090214,114.09657217233021,112.5834278076698,111.8268556253396,274.0906700481037,301.765539036267,281.69775000729953,18.514827856307335,99.03524118506331,6.172230594166588,1.412876009597169,TP2,True,1.5529611726601533,0.08333333333333333,111.83803831090214,1.0
SHORT,2022-02-11 01:20:00+00:00,2022-02-11 01:25:00+00:00,2022-02-11 07:05:00+00:00,105.08897799000201,105.131013581198,106.79505889171801,103.424941088282,101.73988218656399,128.0787921863265,103.2096573114508,95.8486614059701,6.688012436827951,105.90159118606155,2.649573238136557,0.47232778199268016,STOP,True,0.6729834686527454,5.666666666666667,103.43528358239082,1.0
LONG,2022-02-11 15:35:00+00:00,2022-02-11 15:40:00+00:00,2022-02-11 16:05:00+00:00,107.09141401000198,106.3010351360096,106.34357256503561,107.79642745496436,108.52285489992873,301.0565890001106,-237.9487678218945,-254.02146597485503,12.848640571655562,0.0,0.0,-1.0568802776475237,STOP,False,3.224057581304985,0.4166666666666667,,1.0
