side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_usdt,pnl_R,exit_reason,took_tp1,month
SHORT,2023-09-26 12:10:00+00:00,2023-09-26 12:15:00+00:00,2023-09-26 13:55:00+00:00,19.337326490005,19.242476038141348,19.40407018083141,19.28992979916859,19.23285960833718,22.293469555486862,1.4780813068931136,0.9933686327398065,TP2,True,2023-09
SHORT,2023-09-26 16:55:00+00:00,2023-09-26 17:10:00+00:00,2023-09-26 19:35:00+00:00,19.210389990004998,19.219995185000002,19.301368228070675,19.13863175192932,19.057263513858643,15.6604882577318,0.41174342121856,0.2889906878980717,STOP,True,2023-09
SHORT,2023-09-27 06:15:00+00:00,2023-09-27 06:20:00+00:00,2023-09-27 07:30:00+00:00,18.936526990005,18.9459952535,18.989301062320195,18.902698917679807,18.859397845359613,29.42405520882241,0.21933366581057015,0.14124795299394804,STOP,True,2023-09
SHORT,2023-09-27 07:55:00+00:00,2023-09-27 08:00:00+00:00,2023-09-27 08:25:00+00:00,18.920534990005,18.863084201002813,18.96817129884167,18.891828681158326,18.853657372316654,33.33428159347958,1.278556096217048,0.8051755623141874,TP2,True,2023-09
SHORT,2023-09-27 08:50:00+00:00,2023-09-27 08:55:00+00:00,2023-09-27 09:00:00+00:00,18.905542490004997,18.91499526125,18.948165558506766,18.88183442149323,18.848668852986464,38.38587283820948,0.09240209031256533,0.05647622549533882,STOP,True,2023-09
SHORT,2023-09-28 04:50:00+00:00,2023-09-28 04:55:00+00:00,2023-09-28 05:35:00+00:00,19.206391990005,19.271370557190757,19.261739687347085,19.170260292652916,19.12452059530583,27.774946840980945,-1.8047762493875343,-1.1740066941565253,STOP,False,2023-09
LONG,2023-09-28 10:20:00+00:00,2023-09-28 10:25:00+00:00,2023-09-28 10:50:00+00:00,19.247619010005,19.2379952005,19.17112021106497,19.30487980893503,19.37175960787006,18.896113717737297,0.3588801836287834,0.2482689274006755,STOP,True,2023-09
LONG,2023-09-28 21:35:00+00:00,2023-09-28 21:40:00+00:00,2023-09-29 00:15:00+00:00,19.715853010005,20.00764868047332,19.550171260386033,19.861828759613967,20.017657509227934,8.106398537711076,1.734122824879817,1.2911515803081175,TP2,True,2023-09
LONG,2023-09-29 09:50:00+00:00,2023-09-29 09:55:00+00:00,2023-09-29 10:55:00+00:00,20.172081010004998,20.072412218639588,20.08245344536227,20.24154657463773,20.32109313927546,15.926551879923597,-1.5873801764904827,-1.1120327966369148,STOP,False,2023-09
SHORT,2023-09-29 13:00:00+00:00,2023-09-29 13:05:00+00:00,2023-09-29 13:10:00+00:00,20.125931990004997,20.217411794646896,20.207308140576608,20.06469183942339,19.99338368884678,17.6929581809484,-1.6185483579304556,-1.124159892048437,STOP,False,2023-09
SHORT,2023-09-29 13:20:00+00:00,2023-09-29 13:35:00+00:00,2023-09-29 14:15:00+00:00,20.124932490005,20.134994956250004,20.220509605985352,20.04949037401465,19.963980758029297,14.690490122703373,0.40659533932875813,0.28958241724788125,STOP,True,2023-09
LONG,2023-09-30 09:00:00+00:00,2023-09-30 09:05:00+00:00,2023-09-30 09:50:00+00:00,20.314152010005,20.255862320007786,20.26599531766662,20.34200470233338,20.38000939466676,33.048889833451234,-1.92640954314393,-1.2104172269065177,STOP,False,2023-09
LONG,2023-10-01 05:20:00+00:00,2023-10-01 05:25:00+00:00,2023-10-01 08:20:00+00:00,21.279634510005,21.40282258591655,21.196735339704077,21.34126468029592,21.413529350591844,17.276980206805565,1.5043724388808961,1.0503580025600403,TP2,True,2023-10
LONG,2023-10-01 14:00:00+00:00,2023-10-01 14:05:00+00:00,2023-10-01 14:40:00+00:00,23.162575510005002,22.96121077137424,22.972697119934207,23.329302900065795,23.50760579013159,7.01504394543358,-1.4125824905555406,-1.0604931849047368,STOP,False,2023-10
SHORT,2023-10-02 13:00:00+00:00,2023-10-02 13:05:00+00:00,2023-10-02 14:05:00+00:00,23.961013490004998,23.683484529841294,24.123675632255722,23.822324347744274,23.67164870548855,8.273560435812405,1.6725289523906728,1.2427813093330666,TP2,True,2023-10
SHORT,2023-10-02 20:05:00+00:00,2023-10-02 20:20:00+00:00,2023-10-03 01:30:00+00:00,23.558214990005,23.5699940975,23.987047208889383,23.152952771110616,22.735905552221233,2.9973002376144895,0.5723444239367418,0.44528677906636943,STOP,True,2023-10
LONG,2023-10-03 05:30:00+00:00,2023-10-03 05:35:00+00:00,2023-10-03 06:25:00+00:00,23.645817010005,23.82814051636399,23.530969741681346,23.737030278318656,23.84006054663731,12.14366719864412,1.5888061301115481,1.1392010596023594,TP2,True,2023-10
LONG,2023-10-03 08:00:00+00:00,2023-10-03 08:05:00+00:00,2023-10-03 09:35:00+00:00,23.937963010005,24.370960080835456,23.697424186668105,24.154575833331894,24.383151656663788,5.486081255458638,1.7487778404203609,1.3252176871002836,TP2,True,2023-10
LONG,2023-10-03 10:25:00+00:00,2023-10-03 10:30:00+00:00,2023-10-03 11:10:00+00:00,24.176082010005004,23.974875309827233,23.986868744199334,24.34113127580067,24.518262541601338,7.10111046037648,-1.428791003330203,-1.0633858007842807,STOP,False,2023-10
SHORT,2023-10-04 02:35:00+00:00,2023-10-04 02:40:00+00:00,2023-10-04 02:50:00+00:00,23.144421990004997,23.336195322985322,23.324533056457092,22.987466923542904,22.81893385708581,7.438141859919588,-1.4264372556572569,-1.06475041627346,STOP,False,2023-10
SHORT,2023-10-04 03:15:00+00:00,2023-10-04 03:20:00+00:00,2023-10-04 06:15:00+00:00,23.218384990005,22.88604141031026,23.407697930871933,23.052302049128066,22.874604108256133,7.030555887565043,1.7115901298885072,1.2859669479471696,TP2,True,2023-10
LONG,2023-10-04 11:00:00+00:00,2023-10-04 11:05:00+00:00,2023-10-04 11:50:00+00:00,23.571780010005,23.44330190567783,23.455029420388026,23.664970599611973,23.769941189223946,11.936150448699191,-1.5335339826127543,-1.1004492975039328,STOP,False,2023-10
SHORT,2023-10-05 22:50:00+00:00,2023-10-05 22:55:00+00:00,2023-10-05 23:40:00+00:00,22.736625990005,22.747994303000002,22.85474520548233,22.64125477451767,22.53450955903534,11.691283319063706,0.4248745352637298,0.30766490791252527,STOP,True,2023-10
SHORT,2023-10-06 13:40:00+00:00,2023-10-06 13:45:00+00:00,2023-10-06 15:10:00+00:00,22.958514990004996,23.19613264218267,23.18454037199667,22.755459608003328,22.540919226006658,5.817032207579263,-1.3822295358068852,-1.0512874708311617,STOP,False,2023-10
LONG,2023-10-07 05:35:00+00:00,2023-10-07 05:40:00+00:00,2023-10-07 06:10:00+00:00,23.782885510005002,23.621078648768734,23.632895096316894,23.90910492368311,24.047209837366218,9.007614130025095,-1.4574937696068213,-1.0787813518051304,STOP,False,2023-10
SHORT,2023-10-08 12:45:00+00:00,2023-10-08 12:50:00+00:00,2023-10-08 13:15:00+00:00,23.235376490005,23.080397885002178,23.33606825836223,23.15793172163777,23.06886345327554,13.916269700205786,1.5366651683403196,1.0966358576886406,TP2,True,2023-10
LONG,2023-10-08 17:25:00+00:00,2023-10-08 17:30:00+00:00,2023-10-08 18:00:00+00:00,23.424706510005002,23.328589672069153,23.340259801970138,23.485740218029864,23.558480426059727,17.075142003128157,-1.6412086566462774,-1.1381952023063662,STOP,False,2023-10
SHORT,2023-10-09 00:45:00+00:00,2023-10-09 00:50:00+00:00,2023-10-09 01:15:00+00:00,23.170408990004997,23.1819941945,23.261212880389078,23.102787099610918,23.023574209221838,15.607935973423022,0.34716179737321956,0.244952568447832,STOP,True,2023-10
SHORT,2023-10-09 21:50:00+00:00,2023-10-09 21:55:00+00:00,2023-10-09 23:45:00+00:00,22.097945490005,22.10899446275,22.202611753437996,22.015388226562006,21.92177646312401,13.201030574091469,0.39933511263276433,0.2890167022320438,STOP,True,2023-10
SHORT,2023-10-10 10:20:00+00:00,2023-10-10 10:30:00+00:00,2023-10-10 11:00:00+00:00,22.275856490004998,22.152273641003802,22.359898465257967,22.21410151474203,22.14120303948406,16.949655266488968,1.476575773876926,1.0365699579427554,TP2,True,2023-10
SHORT,2023-10-10 12:30:00+00:00,2023-10-10 12:35:00+00:00,2023-10-10 12:50:00+00:00,22.155916490005,22.06073598944041,22.225644418063265,22.108355561936737,22.049711133873473,21.106662409139727,1.3897391736592306,0.9442934453885585,TP2,True,2023-10
SHORT,2023-10-10 18:45:00+00:00,2023-10-10 18:50:00+00:00,2023-10-10 18:55:00+00:00,21.791098990005,21.901978928756847,21.89103341205082,21.712966567949177,21.623933145898356,13.920555835925839,-1.5435103784791184,-1.1095269926213045,STOP,False,2023-10
LONG,2023-10-11 00:00:00+00:00,2023-10-11 00:15:00+00:00,2023-10-11 02:20:00+00:00,22.172080510005003,22.030949183313258,22.041970168397455,22.28002985160255,22.399059693205096,10.369832190785496,-1.463508174656325,-1.0847049123692274,STOP,False,2023-10
LONG,2023-10-11 10:55:00+00:00,2023-10-11 11:00:00+00:00,2023-10-11 11:25:00+00:00,22.269129010005,22.17760666054232,22.188701011047844,22.327299008952156,22.396598007904313,17.74547937591522,-1.6241079648252699,-1.1379413966451315,STOP,False,2023-10
SHORT,2023-10-12 03:00:00+00:00,2023-10-12 03:05:00+00:00,2023-10-12 08:55:00+00:00,21.702143490005,21.429113304754587,21.860297933648383,21.565702046351618,21.418404102703235,8.3104094950894,1.6566335026423404,1.2604412771973954,TP2,True,2023-10
SHORT,2023-10-12 14:15:00+00:00,2023-10-12 14:25:00+00:00,2023-10-12 15:10:00+00:00,21.299344990004997,21.442033824103603,21.431318165021093,21.188681814978903,21.067363639957808,10.11826720535102,-1.4437637506297052,-1.0811957360365367,STOP,False,2023-10
LONG,2023-10-14 08:45:00+00:00,2023-10-14 08:50:00+00:00,2023-10-14 09:25:00+00:00,22.105047010005002,22.093994486499998,22.029275199018862,22.158724820981142,22.223449631962282,18.89623695194191,0.29804963740707013,0.20816399034209934,STOP,True,2023-10
SHORT,2023-10-14 10:05:00+00:00,2023-10-14 10:10:00+00:00,2023-10-14 12:10:00+00:00,21.999994490004998,21.88722097150098,22.07835856995703,21.943641410042968,21.876282830085938,18.143628991564267,1.434750805469685,1.0091024986054673,TP2,True,2023-10
LONG,2023-10-14 18:30:00+00:00,2023-10-14 18:35:00+00:00,2023-10-14 19:15:00+00:00,22.022005510005,21.95165531457018,21.96263663288662,22.05936338711338,22.107726764226758,25.3109328745419,-1.780629074361628,-1.1849675932820278,STOP,False,2023-10
LONG,2023-10-15 10:35:00+00:00,2023-10-15 10:45:00+00:00,2023-10-15 11:05:00+00:00,21.962976010005004,21.88148356963749,21.892429784529753,22.011570235470252,22.0711404609405,20.437132487776857,-1.665471800543173,-1.1551637216381574,STOP,False,2023-10
SHORT,2023-10-15 13:35:00+00:00,2023-10-15 13:40:00+00:00,2023-10-15 17:20:00+00:00,21.813087990005002,21.823994534000004,21.940463499078163,21.70753648092184,21.591072971843676,10.402303779883828,0.43581074184490337,0.3289140803338076,STOP,True,2023-10
LONG,2023-10-15 18:30:00+00:00,2023-10-15 18:35:00+00:00,2023-10-15 19:25:00+00:00,21.883936510005,21.872994541749996,21.820110972292966,21.925889047707038,21.978778085414074,22.90969218270736,0.2296424579922107,0.157050184313604,STOP,True,2023-10
LONG,2023-10-15 19:50:00+00:00,2023-10-15 19:55:00+00:00,2023-10-15 20:05:00+00:00,21.899944510005,21.83497949835032,21.84590244957511,21.93209757042489,21.97519513084978,28.08139930983561,-1.8243084334431385,-1.2021194443346455,STOP,False,2023-10
LONG,2023-10-15 20:25:00+00:00,2023-10-15 20:30:00+00:00,2023-10-15 20:40:00+00:00,21.885937510005,21.957497803757253,21.82825899261018,21.92174102738982,21.96848204477964,25.74233133872309,1.240818219777119,0.8356919090298621,TP2,True,2023-10
LONG,2023-10-15 21:55:00+00:00,2023-10-15 22:00:00+00:00,2023-10-15 22:10:00+00:00,21.971980510005,21.96099451975,21.896803527153423,22.025196492846575,22.08939297569315,18.755992338836183,0.29275660454113783,0.20762601235129827,STOP,True,2023-10
LONG,2023-10-16 03:20:00+00:00,2023-10-16 03:25:00+00:00,2023-10-16 05:15:00+00:00,22.075032010005,22.19343170839191,21.993733027310203,22.1342669926898,22.204533975379597,17.122574147914484,1.426032591997732,1.0244134800596054,TP2,True,2023-10
SHORT,2023-10-16 15:05:00+00:00,2023-10-16 15:15:00+00:00,2023-10-16 17:10:00+00:00,23.354316990005,23.3659941485,23.619482427241252,23.112517552758746,22.859035115517493,4.754577627934085,0.5195945543995614,0.41213142680457737,STOP,True,2023-10
LONG,2023-10-17 02:30:00+00:00,2023-10-17 02:35:00+00:00,2023-10-17 03:15:00+00:00,24.111049510005,23.944101907043567,23.956079947017077,24.241920072982925,24.38484013596585,8.43868779464762,-1.4088186994563157,-1.0772928550778929,STOP,False,2023-10
SHORT,2023-10-18 09:50:00+00:00,2023-10-18 09:55:00+00:00,2023-10-18 11:05:00+00:00,24.029978990005002,23.83712765693245,24.15039246029613,23.933607519703873,23.825215049407745,11.086791326307605,1.5369397058426886,1.1512665441146426,TP2,True,2023-10
SHORT,2023-10-18 16:20:00+00:00,2023-10-18 16:25:00+00:00,2023-10-18 16:45:00+00:00,23.694146990005,23.7059940635,23.798261063280655,23.613738916719342,23.521477843438685,13.055391817798885,0.37047370438326155,0.2725574389065995,STOP,True,2023-10
SHORT,2023-10-18 23:05:00+00:00,2023-10-18 23:10:00+00:00,2023-10-18 23:45:00+00:00,23.550218990005,23.395649760560296,23.65102109416527,23.47297888583473,23.383957781669462,13.527062511956933,1.4884695601497722,1.091608384593598,TP2,True,2023-10
SHORT,2023-10-19 01:00:00+00:00,2023-10-19 01:05:00+00:00,2023-10-19 01:10:00+00:00,23.475256490005,23.56047808199038,23.548703730125315,23.42529624987468,23.363592509749363,19.555442314810996,-1.6665459260464672,-1.1603103376760815,STOP,False,2023-10
SHORT,2023-10-19 01:15:00+00:00,2023-10-19 01:20:00+00:00,2023-10-19 01:40:00+00:00,23.452267990004998,23.25662241360997,23.573500028173424,23.354499951826572,23.244999913653146,10.964726375014854,1.544581073851715,1.1619715747339268,TP2,True,2023-10
LONG,2023-10-19 18:00:00+00:00,2023-10-19 18:05:00+00:00,2023-10-19 21:05:00+00:00,24.882435010005,24.869993792499997,24.620644543040804,25.1193554769592,25.368710943918398,4.826338569362354,0.5113978012750902,0.4047503604088436,STOP,True,2023-10
LONG,2023-10-21 13:25:00+00:00,2023-10-21 13:30:00+00:00,2023-10-21 15:10:00+00:00,29.007496510004998,28.68813836094568,28.702489605748553,29.283510414251445,29.57402081850289,4.145362773681022,-1.3238553825821755,-1.047052196532601,STOP,False,2023-10
LONG,2023-10-22 04:20:00+00:00,2023-10-22 04:30:00+00:00,2023-10-22 05:20:00+00:00,29.674830010005,29.96237694691678,29.501317200134178,29.818682819865824,29.977365629731647,7.565299852174324,1.5754374010611265,1.2001719229627639,TP2,True,2023-10
LONG,2023-10-22 22:30:00+00:00,2023-10-22 22:35:00+00:00,2023-10-22 23:05:00+00:00,28.960473010005003,28.945992773500002,28.728831585268598,29.163168434731407,29.380336859462812,5.541876017144472,0.48112795290017063,0.3747896219374907,STOP,True,2023-10
LONG,2023-10-22 23:40:00+00:00,2023-10-22 23:45:00+00:00,2023-10-23 00:20:00+00:00,28.970478010005,28.955992771,28.76463880380819,29.14736121619181,29.338722422383622,6.292186305076766,0.465068975768439,0.3590770905722789,STOP,True,2023-10
LONG,2023-10-23 06:00:00+00:00,2023-10-23 06:05:00+00:00,2023-10-23 06:20:00+00:00,30.955470010005,30.687565681462385,30.7029171400324,31.177082879967603,31.414165749935204,5.080556654342902,-1.361103119104459,-1.0607851281661618,STOP,False,2023-10
LONG,2023-10-23 19:00:00+00:00,2023-10-23 19:10:00+00:00,2023-10-23 22:40:00+00:00,29.937961510005,31.238153802592098,29.257609668530716,30.588390351469283,31.253780692938566,1.8041798297306868,1.7458389135269385,1.4222985967686246,TP2,True,2023-10
LONG,2023-10-24 14:35:00+00:00,2023-10-24 14:45:00+00:00,2023-10-24 15:10:00+00:00,31.610797510005,32.366782524242566,31.201013009375906,31.988987010624093,32.38297401124819,3.057534595834631,1.709437049826429,1.3643512866332665,TP2,True,2023-10
SHORT,2023-10-24 22:00:00+00:00,2023-10-24 22:05:00+00:00,2023-10-25 00:40:00+00:00,30.073955490004998,30.60521171190839,30.58991675353162,29.588083226468374,29.08716646293675,2.412601338233119,-1.2817094719087911,-1.0296436175697092,STOP,False,2023-10
LONG,2023-10-25 02:45:00+00:00,2023-10-25 02:50:00+00:00,2023-10-25 05:40:00+00:00,31.264624510005,31.248992197749995,30.87286000807274,31.62514001192726,32.001280013854526,3.2036353084112177,0.5271111280538409,0.4199852437347591,STOP,True,2023-10
LONG,2023-10-25 05:55:00+00:00,2023-10-25 06:00:00+00:00,2023-10-25 07:20:00+00:00,31.388686510005,31.37299216675,31.035808505169353,31.71019151483065,32.0473830196613,3.576399332668969,0.5184984460390446,0.4108439203348412,STOP,True,2023-10
LONG,2023-10-25 14:05:00+00:00,2023-10-25 14:10:00+00:00,2023-10-25 16:25:00+00:00,32.996490010005,32.979991764999994,32.53742372216396,33.42257629783604,33.86515258567208,2.72671103543917,0.5356306912728132,0.42790852332545837,STOP,True,2023-10
LONG,2023-10-26 02:20:00+00:00,2023-10-26 02:25:00+00:00,2023-10-26 05:45:00+00:00,32.349166510005,32.33299192675,31.99339756379683,32.672602456203165,33.01220490240634,3.5563812318263444,0.5173202146756886,0.40886798133420765,STOP,True,2023-10
SHORT,2023-10-26 13:15:00+00:00,2023-10-26 13:20:00+00:00,2023-10-26 13:40:00+00:00,32.076953490005,32.328427620130185,32.31227148438799,31.873728495612013,31.654457001224024,5.511832950991938,-1.3860833967460109,-1.0686566098974073,STOP,False,2023-10
SHORT,2023-10-26 17:30:00+00:00,2023-10-26 17:35:00+00:00,2023-10-26 18:00:00+00:00,31.018482990004998,31.307572086688022,31.291926123626208,30.776073856373788,30.518147722747578,4.669603033831774,-1.34993132291874,-1.0572183431875388,STOP,False,2023-10
SHORT,2023-10-27 16:15:00+00:00,2023-10-27 16:20:00+00:00,2023-10-27 17:05:00+00:00,32.203889990004996,31.526462659493042,32.574646332079936,31.86535364792006,31.51070730584012,3.384937639187099,1.6925212789727693,1.34863639847163,TP2,True,2023-10
LONG,2023-10-28 06:05:00+00:00,2023-10-28 06:10:00+00:00,2023-10-28 06:50:00+00:00,32.336160010005,32.13378756385717,32.14986249510472,32.49013752489528,32.66027503979056,7.0781238826145545,-1.4324172442621101,-1.0862863428755665,STOP,False,2023-10
LONG,2023-10-28 08:20:00+00:00,2023-10-28 08:35:00+00:00,2023-10-28 09:15:00+00:00,32.291137510005,32.103941579694634,32.120001580484875,32.429998439515124,32.58499686903025,7.7404701170212835,-1.4489845045953909,-1.0938435361602519,STOP,False,2023-10
LONG,2023-10-29 14:15:00+00:00,2023-10-29 14:20:00+00:00,2023-10-29 16:05:00+00:00,32.401192510005,32.746947468120815,32.19583544865642,32.57416457134358,32.76332913268716,6.3179981796065094,1.5872073041968255,1.2233325064870186,TP2,True,2023-10
LONG,2023-10-29 16:50:00+00:00,2023-10-29 16:55:00+00:00,2023-10-29 17:25:00+00:00,32.636310010005,32.878956221942516,32.482298053047764,32.75770196695223,32.89540392390447,8.70203577263008,1.512671910532535,1.128676385814035,TP2,True,2023-10
LONG,2023-10-30 13:10:00+00:00,2023-10-30 13:15:00+00:00,2023-10-30 14:30:00+00:00,34.914448510005,34.564608268766435,34.581899218375625,35.21210080162437,35.52720159324875,3.811256691080785,-1.3333309602298054,-1.0519951479206908,STOP,False,2023-10
LONG,2023-10-30 22:20:00+00:00,2023-10-30 22:25:00+00:00,2023-10-31 00:30:00+00:00,34.921452010005005,35.137501575661105,34.77846045739065,35.02953956260936,35.15507911521871,9.53537784006255,1.4618799734779884,1.0721694494292944,TP2,True,2023-10
LONG,2023-10-31 02:40:00+00:00,2023-10-31 02:45:00+00:00,2023-10-31 04:55:00+00:00,35.847915010004996,35.82999105249999,35.55230948205529,36.107690537944706,36.38538106588941,4.3191494362263985,0.48330790923915934,0.37854117058969505,STOP,True,2023-10
LONG,2023-10-31 17:45:00+00:00,2023-10-31 17:50:00+00:00,2023-10-31 19:50:00+00:00,36.095038510005,36.07699099075,35.77212203771473,36.38187798228527,36.686755954570536,3.9359185295441868,0.49317258732975094,0.3880276101382477,STOP,True,2023-10
LONG,2023-11-01 00:30:00+00:00,2023-11-01 00:35:00+00:00,2023-11-01 01:15:00+00:00,38.169075010005,38.1499904725,37.79863296396302,38.501367056036976,38.85273410207395,3.4170493519778224,0.5022324891860611,0.3967649300879285,STOP,True,2023-11
LONG,2023-11-01 01:25:00+00:00,2023-11-01 01:35:00+00:00,2023-11-01 02:50:00+00:00,38.339160010005,37.924793058745486,37.943764941216095,38.69623507878391,39.07247014756781,3.1931404351966557,-1.3231318670759247,-1.0479820917562777,STOP,False,2023-11
SHORT,2023-11-01 03:25:00+00:00,2023-11-01 03:30:00+00:00,2023-11-01 04:40:00+00:00,38.218880990005,38.2379904305,38.422536545644675,38.05346343435532,37.868926878710646,6.489643932048536,0.41300542884395297,0.3124918027345498,STOP,True,2023-11
LONG,2023-11-01 08:20:00+00:00,2023-11-01 08:25:00+00:00,2023-11-01 09:20:00+00:00,38.286133510005,39.00296285036447,37.88926297129592,38.64473704870409,39.02247408740817,3.1705065898643836,1.6742026666368657,1.330547883409869,TP2,True,2023-11
LONG,2023-11-02 03:30:00+00:00,2023-11-02 03:35:00+00:00,2023-11-02 04:35:00+00:00,42.330154510004995,42.30898943274999,41.8372792368234,42.7807207831766,43.2524415563532,2.5466641523210964,0.5195332842950632,0.4139088099218595,STOP,True,2023-11
SHORT,2023-11-03 00:25:00+00:00,2023-11-03 00:30:00+00:00,2023-11-03 01:30:00+00:00,39.348315990005,39.367990148000004,40.371214590075546,38.36478538992446,37.36157078984891,1.198328826414077,0.5660150724750183,0.4617632917502371,STOP,True,2023-11
SHORT,2023-11-03 03:55:00+00:00,2023-11-03 04:00:00+00:00,2023-11-03 04:45:00+00:00,38.884547990005004,38.21720381447087,39.25694760395509,38.551052376044915,38.19810476208983,3.409595326883758,1.673368462602454,1.3178910859958048,TP2,True,2023-11
SHORT,2023-11-03 06:15:00+00:00,2023-11-03 06:20:00+00:00,2023-11-03 06:25:00+00:00,38.681649490005,39.131626637572815,39.11207060227168,38.28992937772832,37.87885876545664,2.9363932734244127,-1.3213098693128347,-1.0454346563024062,STOP,False,2023-11
LONG,2023-11-03 23:45:00+00:00,2023-11-03 23:50:00+00:00,2023-11-04 00:00:00+00:00,39.561771010005,39.377336539170315,39.39703505669866,39.68696496330134,39.83192991660268,8.300659559012189,-1.5309277533453087,-1.119576310653426,STOP,False,2023-11
LONG,2023-11-04 05:40:00+00:00,2023-11-04 05:50:00+00:00,2023-11-04 07:15:00+00:00,40.807393510005,41.63018590434334,40.354994309975815,41.219005710024184,41.65101141004837,2.7734979250893406,1.6832290838829307,1.341508883552642,TP2,True,2023-11
LONG,2023-11-04 10:10:00+00:00,2023-11-04 10:15:00+00:00,2023-11-04 11:50:00+00:00,42.117048010005,41.54451222859866,41.56529487603668,42.626705143963314,43.15741027792663,2.2647583848200545,-1.296655211549504,-1.0376665689029174,STOP,False,2023-11
LONG,2023-11-06 02:35:00+00:00,2023-11-06 02:40:00+00:00,2023-11-06 02:45:00+00:00,41.407693510005004,41.798687415248224,41.170701408072425,41.60329861192758,41.819597213855154,5.540018783583032,1.567263995122551,1.1937050923764352,TP2,True,2023-11
SHORT,2023-11-07 11:35:00+00:00,2023-11-07 11:40:00+00:00,2023-11-07 12:45:00+00:00,41.132423490004996,41.67348254590213,41.652656217793236,40.65334376220676,40.15368753441352,2.40424451568954,-1.3008382678048505,-1.0400327141997368,STOP,False,2023-11
LONG,2023-11-08 05:25:00+00:00,2023-11-08 05:30:00+00:00,2023-11-08 05:45:00+00:00,43.443711010004996,43.15637916523714,43.177968149311795,43.6660318706882,43.910063731376404,4.907742272111824,-1.4101506406910778,-1.0812401282139372,STOP,False,2023-11
LONG,2023-11-08 06:10:00+00:00,2023-11-08 06:15:00+00:00,2023-11-08 08:30:00+00:00,43.297638010005,43.84330956966692,42.981378919618855,43.57062110038115,43.8652421907623,4.050185539838652,1.6137343379672884,1.2598362603821327,TP2,True,2023-11
SHORT,2023-11-08 17:05:00+00:00,2023-11-08 17:20:00+00:00,2023-11-08 18:50:00+00:00,42.857560490005,43.298806160740575,43.2771675769521,42.48083240304789,42.082664816095786,3.005266560394067,-1.326060859180277,-1.0515686804670217,STOP,False,2023-11
LONG,2023-11-09 13:45:00+00:00,2023-11-09 13:50:00+00:00,2023-11-09 14:20:00+00:00,47.673825010005,48.85228206606244,47.03663980186221,48.26336021813779,48.87672042627558,1.9446431653563225,1.695593283083865,1.368409499934893,TP2,True,2023-11
LONG,2023-11-10 01:15:00+00:00,2023-11-10 01:20:00+00:00,2023-11-10 02:15:00+00:00,45.546762010005004,46.54204891293372,45.00333422563846,46.04466579436154,46.56533157872308,2.2982718094934866,1.689423242049776,1.3526805186284407,TP2,True,2023-11
LONG,2023-11-10 05:40:00+00:00,2023-11-10 05:50:00+00:00,2023-11-10 06:50:00+00:00,47.164570510005,47.806049771604776,46.796517638009114,47.485482381990884,47.82996475398177,3.4847442303949885,1.6354747848834261,1.275154283275313,TP2,True,2023-11
LONG,2023-11-10 07:30:00+00:00,2023-11-10 07:35:00+00:00,2023-11-10 08:10:00+00:00,47.643810010005,47.05526435905138,47.07880376093184,48.161196259068156,48.70239250813631,2.22444436836662,-1.309187058790446,-1.0416621973988376,STOP,False,2023-11
LONG,2023-11-10 22:20:00+00:00,2023-11-10 22:25:00+00:00,2023-11-10 22:45:00+00:00,54.267120010005,55.63981951313044,53.526173345099835,54.95382667490017,55.66765333980034,1.6813138737207791,1.7081554231589564,1.3711710646158464,TP2,True,2023-11
LONG,2023-11-11 19:00:00+00:00,2023-11-11 19:10:00+00:00,2023-11-11 20:15:00+00:00,59.277624010005,59.247985197999995,58.38497792917947,60.111022090820526,60.974044171641054,1.3951771500257748,0.5397269018614809,0.4333765500037724,STOP,True,2023-11
SHORT,2023-11-12 02:00:00+00:00,2023-11-12 02:05:00+00:00,2023-11-12 03:25:00+00:00,56.186892490005,56.21498593625,57.10115965406017,55.32884032593984,54.44268066187967,1.3598972765944153,0.5455189152056218,0.43876359624394184,STOP,True,2023-11
LONG,2023-11-12 08:55:00+00:00,2023-11-12 09:00:00+00:00,2023-11-12 09:25:00+00:00,60.141055510004996,59.16442383245761,59.19402084287905,61.02797917712095,61.9449583442419,1.3153465332126633,-1.2846090912876247,-1.0312522988321653,STOP,False,2023-11
SHORT,2023-11-12 18:55:00+00:00,2023-11-12 19:05:00+00:00,2023-11-12 20:40:00+00:00,57.065452990005,57.0939857165,58.11121170892507,56.07678827107493,55.05957655214986,1.1822710722858414,0.5509936489661773,0.4456542323941043,STOP,True,2023-11
LONG,2023-11-13 06:35:00+00:00,2023-11-13 06:40:00+00:00,2023-11-13 10:25:00+00:00,57.989980510005,57.96098551975,56.98102951196095,58.94097050803905,59.9209410060781,1.2283315782020836,0.5481580276686195,0.4423032061295755,STOP,True,2023-11
LONG,2023-11-14 15:35:00+00:00,2023-11-14 15:40:00+00:00,2023-11-14 17:15:00+00:00,56.295133510005,54.487852205178925,54.515109760058955,58.01889025994105,59.7707805098821,0.6877217813983093,-1.2429067184428506,-1.0153130287620358,STOP,False,2023-11
LONG,2023-11-15 14:35:00+00:00,2023-11-15 14:40:00+00:00,2023-11-15 16:05:00+00:00,62.286127510005,62.25498444625,61.30590784826808,63.20409217173193,64.15318433346386,1.266002912478476,0.5413552217481437,0.43623872549680903,STOP,True,2023-11
